MzcNML-L1DQxX0YhxyPIfQ,[-2.8123815335999885E-5]
xvBFH7Yr1PxQkBOxcX3ATg,[0.0]
aviDjlixlwW2FnK8V1dEnQ,[0.0]
MG_HTNpqqSHYOzSvCjK-nA,[-4.817133472204129E-5]
IkNK-2O-WpF_K98AUDVPSA,[-5.674181971255122E-5]
xiAiahsdBfTxYCFfvZmMfQ,[0.0]
b2Nq4jUtgC0CECw9ww0YBw,[-7.548526176954671E-5]
EjzMHfwqAmj7BgdzQjquRQ,[0.0]
8w2Mzdz-JKy3qOpndK1Wqw,[0.0]
N6X-k5fDF4MdGhglvnRqlA,[0.0]
SQLbMw1Zd0-UYXNslaWy7w,[0.0]
7bxXFEbx1vDe0S9x6M7l-Q,[-7.52761771279975E-6]
Widwt7qBK0iZwsjdn6ACoQ,[-6.40320126040949E-5]
MG0S1VL45OCbqgAsAUmX_A,[-4.720358000142787E-6]
zR8b7DBPEeZ0Py4TV3YvVA,[0.0]
kJv66GVa8vizVh2Hic086g,[4.784980221975449E-7]
i4qev_z-N2vrHPVbYATtLA,[0.0]
k7MALgHTH3A2exsjOM8fpQ,[0.0]
eu--Mxdo4vvQpoKTy1CbUQ,[1.1640535969241664E-5]
crZggfalH_eP3AbWNLHaag,[0.0]
68jn0s0snbO5dhasLaVvDw,[0.0]
L7gbvxWO9rKvD8WocMAs_g,[-7.152502329079093E-7]
Vzax98BCkEM1uYibYCzqPQ,[-5.866605203793121E-4]
hyX26tHOcOl1-h5paePNTg,[0.0]
aDaIwgc8Cb2WfahcWThcxA,[0.0]
HuOL2uj4bg3Oqu5T52OdvQ,[0.0]
AcRqSZIaehtjSQJSqZZytA,[0.0]
Hza9Lq1vqA4yTElotZVTDA,[-0.005830862254336132]
Z0YOHYA6YtW131xULbnMzQ,[0.0]
wK8XNb8swzQJrru35cVJow,[-1.3557085957291672E-5]
2jqKQVbsguECCuo0o7zDLQ,[1.4448933000500139E-4]
CosTegbw5hOVQIWRTqGNDg,[-0.003788125337117043]
eY8vrl5cqosSP2BsaPA4sA,[0.0]
DNiL3RiD-mr29lx3Js3eBA,[0.0]
4oUBoG5Ui48wUSvy2rS4VQ,[-2.76198065613573E-5]
310Eyru1zsZ9K7BA-bgPQw,[-6.324461912289316E-6]
g_uWTg_4MEv7jjMC1K8MFg,[8.75429145739969E-6]
PsS88y-a7TKHotnMv-9yyQ,[0.0]
wZBJQzo1lSyNUqy-mI4XhA,[0.0]
4vBRIypBCE_vGwN_YJwIhQ,[0.0]
xwMD6DclMVzXanb5MCKflw,[0.0]
N8XdUbnugCgtDhcrAeZruQ,[-1.0936356545356661E-5]
ikQr8ma9SnHIKu-8xZyXWw,[0.0]
HoxwNtMtVz4qLdO86lQdJw,[1.679294527799547E-5]
9VzRzMWVWG_E4mBWnIB60w,[-1.2412547899710028E-4]
LArP8v1EOGTt5Qy_AWNjRw,[0.0]
Of8YfS3f84M32u4hwdvYJg,[0.0]
d-1yuLZtsN4ylDjngBblDQ,[8.106334990441933E-5]
1_j_r4YgCz-62uH4HXWJJA,[0.0]
l4la_LwGwWplTGwsVAkPfw,[0.0]
CkUrZmgUTRw1L29Ic3NyEQ,[0.0]
VIeM1YbBJ3ZqFqoY8_yUgw,[0.0]
pCSi-ix3ptfczzD-nzzKTg,[0.0]
gqq01O4WivdGqgiypcPdJA,[0.0]
8StUtYZ3yTCDxMS9439GMQ,[-1.937751616225263E-5]
MR-oGBw4MLDoqAwS6TaYZw,[-2.1323124500524892E-5]
9aJlj4OYWa9BPA7PNYdgMQ,[0.0]
rECgTdKelvefty5JIXHDbg,[-1.6786694371226287E-6]
kd3gE_3MAZjiNUjxD2ubnw,[-8.253272410384579E-5]
QW0YuA4bhfGjnhNWwiYWsw,[0.0]
x4Qw9PZGDhK6-bJsskD0Ww,[-0.001114225102359252]
-jaX1hGZuerfwcNltMF_fg,[-1.4399171617683338E-4]
l5WiFGlIKZUCTszTBxvCwQ,[0.0]
xlJqe1gSZz9C2-87mRA8TA,[-4.386509497998124E-5]
xJOzuaKtgGYqmWXrF4P_RA,[-9.652136832805015E-6]
jLEsmjbXjEzPPZh-c07pqQ,[8.330938149805826E-8]
ULHVZjuy7eGIjJ9jpKN7yQ,[0.0]
LgbPSXm9h31Da-qJOF12ZQ,[0.0]
KuIeWfzmxwP9nrJTTO_91A,[0.0]
xVricUc0h_xlG4XDCZRh1w,[-7.935781411424757E-5]
A8IouaHOlMHoVIRuAKbKzA,[0.0]
EffNvSpD1-cDN6csY7sVvw,[0.0]
E76oECIqqWf1VwDO9duJtQ,[0.0]
zYKblyjRDoiOum6NYuvZ6g,[-4.553103545083237E-6]
1JvWPZHS5sH1dlJvPV3dIA,[2.4950429907157538E-5]
GIPAobKJgpnDIenaATkEqw,[-6.42123539027462E-5]
lKJmgNlV55l6zsdGMyAkhA,[0.0]
UOKE5bDow3yCz4qiCG2JXw,[-2.3678640176035982E-4]
5xN_ri_6nGkwYa-K1aCO8A,[-5.049674635799507E-7]
oRuMg3TOtKzbqWzYw9MH1g,[-8.885644020666386E-5]
SUa7k-Sj2aWlSR-HnuuRnw,[0.0]
Zjic4X3b0mnWQGPEfsUD1g,[-6.652400545336256E-5]
YmvD7u6ELIVJsLngXRUeSQ,[-7.057804577457081E-5]
EtWhX8jFs9rgDrvEOpFeIw,[-5.3061892594760006E-6]
jCf63wTFIR_-8MBovQE0gA,[0.0]
UxZGTQVs5J6Yd_JZm4RHNQ,[9.393780354560075E-6]
wfvLJXiwNu6__LKMu0kfvg,[0.0]
1jRtqGYMCiqz1XrpNdXv_Q,[-1.8623095806520995E-5]
ThIsux10jhp1-JSsPlW9kA,[-6.431724350433922E-5]
oMS3cU6YWjVglZ41eICP9g,[0.0]
kiizdW8dFgBlND4mJURWDQ,[0.0]
lveadz48Q0_ke_p80D2rhg,[0.0]
BmQ7Pu5KcfYbpaET_cXzgA,[-3.491102627620642E-4]
NSPHs-s1LayiXvHz6pUNfQ,[1.5188781518323702E-5]
FQ3X6dKyNuVI9Ly0yVguXw,[0.0]
zjF3aPdFSApCZlkffh16ew,[-1.0894030037083331E-7]
J4q5Ai2VbigMAeU0xATKnA,[-5.421704219130145E-5]
bcpCJ7q9_HXO53eaeuIZrw,[0.0]
5-YYfPG4f4sblYIzrqhBuQ,[0.0]
36nKuNkunJ9ML4kdA4iR8w,[0.0]
RHue-1Radx_n_Cqe6SLPow,[0.0]
1iAUZ1PB6GD3gcCPTq7WdQ,[-0.003937561560234711]
BurXvzNwlPZb6tQUwUZVrA,[0.0]
C8MB7-GhxC0hgiBCbxmV_g,[0.0]
mhxbEzJAmF7WKeyJIZKgjQ,[0.0]
w4wVe8zXILVo6-Mjzq7E1w,[0.0]
_SJcQA5s1uVlb-E8CBZ7GQ,[0.0]
2pZibnTU0ZND-zFSIaUp7A,[0.0]
VQaZf8APldXwA-qZHIM1UA,[0.0]
0wYOIIxvPKczRKHR_l67yQ,[0.007411209825850626]
5f7wd9ExTmAcnyGhUVmcFA,[0.0]
BeRru_WmkGbOJGWMfTaBIA,[-1.4141675400640663E-4]
t38IzKK3PqVVIo4RDDG6ow,[0.0]
84hjql_FvHAmniUMovDuEA,[-5.879955202588238E-5]
ZW5ReCY3B9_TekUYWhr7HA,[0.0]
MfoiqttJcMNJW2m-bMc2UA,[-1.6524499195702321E-4]
ULAw5sRA8S2H4gK5paywVA,[-5.062597909279739E-6]
IiW_x24LXL_DkF2htNY4Tw,[-1.9296744149965915E-7]
-PV57915I3BXUnNoWPT37g,[0.0]
u2sQNLre3UVpwfwkuIDx9w,[0.0]
Md6895ZtS3FA8a0pUaH6nw,[2.16456539925679E-6]
tsCIV8JkWE20r-948Jv-lQ,[0.0]
hSz6cR_JEV6W27gEfDsFUw,[2.103841538290951E-5]
3KNC2yixPC68n3MyEivl3A,[-3.2415550873654814E-6]
XqKJ6PHxt7fbUptQe_SJcg,[0.0]
1AbjEmqp2cFTO_L20_haDw,[0.0]
dtJYPbWv0cli924MqKRNUw,[0.0]
3h85E_dnKT-oeyr_EAksUg,[0.0]
5O7qB4gNmr3NgdYAuYbP4Q,[0.0]
BD2sd1bFxz2aGuXlWETAxw,[-1.216131510981564E-5]
3r8Habv8ufqrYIPLz_olEQ,[-5.933015760639027E-5]
fnfC3IzJVKb-v9elfh-rSw,[0.0]
5uQPZoTXNI0Z_yBymRqAIg,[0.0]
czsHWn75QSbAudNflRnGVA,[-2.5981336312201354E-4]
jkIKN3as_1RncDOTKxdN-A,[0.0]
jgx2PpHk0YMLo4ZN2TJYTA,[6.757518662837838E-6]
YAqQLDPZFnlG9R8_DU-8Hg,[0.0]
iSRXy3SVAAoixg6aXPhYyg,[0.0]
xxcGx-mGyGx8mTkYPHBJtA,[0.0]
WNwwTLCnenVvTRQy_3gaGw,[0.0]
9ryw1Ci7Id8X55RqN-AynQ,[0.0]
PhGpWmiHPlgCjQNb6qYZYA,[0.0]
m2s4m9mSroqXZMKoS_P7vA,[0.0]
XhgWFVc8ajFozuJBMOf7Lw,[4.6982634528649166E-5]
qY65wCQABsdUJcm-DPyq8g,[5.1179328086691514E-5]
uadMPZmoEa825c7Zx8fOBQ,[-3.187832661283947E-5]
Zzl4ffV9kFY3yOSSgyRUBQ,[0.0]
ry1HfPtoF2EcH8vURvc9cA,[0.0]
HiYHyO1_PiraXpm72ycbEQ,[0.0]
yijhxyahDM0J6u4dHAwwDg,[-3.606800564243461E-5]
svTDpnD6yj77h5iH9lDucw,[0.0]
S7wT_ghfi8HfTwt1yLMvNQ,[0.0]
Tefx_N6A6nrsdj4jHHnbYg,[0.0]
vPO6DqPOBL5faHKYFNrRfA,[0.0]
Qfot__pJvxoVsw5uQ88Tsw,[0.0]
GmRkKTwTumwu8UKC5iRzdg,[0.0]
SV4pr2KLa17Z8tbSC-3nDw,[0.0]
bmeUqer2ovfGFX_TowYMjg,[0.0]
eF3D-FZoBEmJ31B2y73Y5Q,[0.0]
txmqJUpS1SPiXPzUy2PgQA,[-1.5609131492489222E-5]
Dd9l9bDHbACessxl-Ks4UA,[0.0]
aMy1sG9go6scf6eeK2GwgQ,[1.4382320158626952E-4]
b1WGIdd_oSwGYZtC769Shw,[5.55210767267663E-6]
i7__R4dmGUayzNB939Zm0A,[0.0]
VWMX-wK_6H-iELbqUmQvwg,[3.695214620469909E-6]
oLqZKBlRVF2N24vDuEY5zA,[0.0]
FiW6w5nmhlUoJAyNofb4jg,[0.0]
7wst00GRGs8qsuf2QtsnaA,[0.0]
9eb_EFmYYGmLyD2oevpNkA,[-1.1571438954249612E-5]
uCGs0_5Sk0WFqyafDIs9NA,[1.1744985689601589E-6]
gw2HZdpV1UM7ZFUJ-Shqpg,[-1.9392647188321096E-5]
V9SEDYsUznMzaSF7O1kK7w,[-1.5376084308592038E-4]
11pHOr7cEX80JN-76acoiA,[1.875078735689663E-4]
MVOj5gwgeakj5ric5GNWAA,[0.0]
9YiQ3o0EGmtojzjXdEfgeQ,[0.0]
vtE8Cfi3tctUkVFj4ziebw,[1.0862272819501886E-4]
PeiGE4HnVO9iAbId_BkJeA,[0.0]
VePzb6kP9KaQHxGfqyBgWA,[0.0]
-2UBRY9opzc4GmCX3DBDdw,[-3.419036365657043E-5]
PrFLJCD1zz1s0bjKEigDLg,[0.0]
qmCNprVe8xWv4bE279a59g,[-4.823126197534012E-5]
TFzZX6KrkciOVYBn5_Xpzg,[0.0]
GHS1rVjO-RMcRB6WJLpCDQ,[0.0]
IlsxDj7OhvFKge4lcZkX8g,[0.0]
H-bLQCXpu7uwO4q8LFmBcg,[-1.625933571444471E-5]
pLjCXF7nPTN28hHKEkkbOA,[0.0]
t_VsrUZjQp-d7f-ix-0SeQ,[5.40474681254489E-6]
pYu6GDIfdK1RfwgUKeeDYg,[0.0]
ItxlpwotY8mXJxhLs6i3kg,[-1.1020257899234461E-4]
ICsdB43-bxPgE5v3aCyh-w,[2.363566233902438E-5]
_ffDNcwt9MvamAaOWs0f3Q,[-3.599870624730596E-5]
GdK5zQ4kVv55iE3qbdGSKA,[0.0]
CnrFqQzMoNuME3d_oDREFg,[3.533949014831064E-5]
N9kHPsoo3lFWITcW2kBezg,[0.0]
bR6D-aufYlF4SpLLTTyOvw,[0.0]
UpW3jyJ3_kTG7oDSflwnMA,[-9.7784517278702E-8]
LfyEg8Mx96kvTbnnQCNABg,[-4.735522697154386E-8]
dcGFb4SWiR_Fs13zpOfOjg,[-1.2884552061806962E-6]
XBxpOuXSvYeEAx4sCNj9cg,[-3.730165977122646E-5]
GWK1-3_rrQbxjgRpRj8VSw,[6.382653758899101E-6]
QShtL-heUYIpuGO-yaTnbQ,[0.0]
cSP3X9aP1fIuRB9J4VCjWQ,[0.0]
qo4zq8Pkh1yV8JUwWZz_oA,[-8.380162073077782E-6]
OwnwouyWT-WAs4bhaq1PQQ,[1.5525702284028767E-5]
cg-dIY9bW85WXhCTwM8Y7Q,[0.0]
e2uWs-oYZ2PB4ybr-UhErQ,[0.0]
xjt6w2cNvE44Go-l-rK_6Q,[0.0]
9ZfsMxwT9fQf-PBJNue-Jw,[1.6545492903749707E-4]
1DP5vHxJzCDbgawv0WC3yA,[0.0]
ZsQDRa9EZfP6QnYKp1hGRg,[-4.7789342641614937E-5]
Ku38-PeLCc8UZRl-lJyntw,[-1.1037546500520305E-5]
z4_C3XB69nrMQ8yuQhUzqw,[0.0]
zItqjJKi_Oa1-E9k3mnCRA,[2.9673572059192517E-6]
mxU-0nPmwBTFu8j6_MBJLg,[1.3882664063592933E-5]
ymwUAvCK7Qmf3IX58XqLGw,[0.0]
u4rawBFmy5Ww3kq3o0ts5w,[0.0]
xmWs-su5eB5_57CIw4sqfw,[0.0]
hIqq6npOS-mSl58H7uyCkg,[-6.690921077686797E-5]
isPVBCu4l3q7qsBtQPpc8Q,[0.0]
NjAylAjRBRO1kgcgvyfB6g,[2.7563611511683908E-5]
CZZoLWO4GabSZjlkipi0Sg,[0.0]
SOdUBqnffVgJP-Wvxli58Q,[-1.9548425790609974E-5]
xEWaOu1h1WDFBIcFiDTZsA,[0.0]
VNXHsorZ1Rxyfl4ZtzZ3lw,[0.0]
OjmBJUF5r2XIBKpFGTfJlA,[0.0]
gcNu7apXAPowbg8gu8pZXA,[0.0]
a9aCSNIF176GHYEAb5jSqg,[0.0]
jW01sUC8cvD72-9pY4bEcA,[0.0]
7-Ba9uSmYYpXgnQRoIPxMQ,[0.0]
TXCac5lxe6sWfvuhrZtbjA,[0.0]
ujfIrNpNM9D020nPL4znRQ,[-4.798886138873362E-6]
ZjDwt6Ubf3Dn6QnC6seooA,[0.0]
FU58OUyNXCziOQKngog7OA,[0.0]
mVIU34pAjLCmRpftGPaH1A,[-1.1294705888035414E-5]
X2iq34JAPa10k3U5lkZb6g,[-6.873264162871764E-5]
fx_7zBPDSnAPSAP09soi-g,[0.0]
r1ffWs0hpIgflge5bItrWg,[0.0]
Fx6zp-ZhuhuJVI10w_QyPQ,[0.0]
HNQxtKRvlCV2dSNd_OzNtw,[-1.2503128012522166E-4]
GQNkJWhFyIw9J6WGytCARw,[0.0]
YIUcqm086eWtNgZeB39_Ww,[4.682211008762625E-5]
aSgkAssOTsC20SeKEFiung,[0.0]
6fPQJq4f_yiq1NHn0fd11Q,[0.0]
eXvPY8o3tdQ-xbhBWKjrHg,[-5.812586819838632E-6]
Qgh47gLIpg6lCQJ892ORtA,[-4.2572125199826504E-5]
9gJEEBSxTtIfkG6TU_RW5Q,[-5.785147590927126E-5]
BSV7Eh4thFFzskSzI9j7AA,[-1.9822953671716915E-5]
giAEpqgAlml7RR6IKO-t6A,[2.4603292690378754E-5]
9ae7asMUB-Fty3tw6m18qQ,[0.0]
7ZqSit9KRNQOAHQQK7RdBQ,[0.0]
CMU9YJFYD-QH7VBo3eiClA,[2.0079202192532752E-5]
iXjuDp2vlAC6Nvfw4Hlzkw,[-2.147511785956682E-6]
7W8S1-A8sB3ngsoHyNflGA,[0.0]
9nTIA2ABHJi_BseGK8ycBg,[0.0]
HSFSvmqCyhvha_g4wZzjPw,[0.0]
HsEStDB_LB6x0LuXQ6LP4A,[0.0]
Ga2IAIKF7Fs6UyKDDERTqw,[0.0]
51ZopTkIE3fnIWweJUnejg,[0.0]
ZY5m6GroUZDJWTiInDXFVQ,[0.0]
XlUuMGMvkzy_QLAUTEe-fw,[-3.290758515129516E-6]
lk1aFmdWAZsvTVh-w0bo7g,[-6.164962432857281E-5]
VEqpSqQhRySdDT2_4k1kMg,[-1.744819124363873E-5]
e1-Ysvv8OBIV5XtsxCBG4Q,[0.0]
P-RZguMHa0viSWg5TRQE1Q,[0.0]
V0GvqtIc0C-ME_Va8V0Uiw,[2.5449340248368732E-5]
nKJ3JAbylMSsuO0Zo89sJw,[0.0]
m5niZy68d2gTtVWz89elfA,[-8.431471966401067E-6]
miXSI2UrRF2958sCWtG_qQ,[0.0]
f7I6PIWZR6teG4p68I5wVQ,[-4.406203965371624E-6]
EgPWQvWh4G-6mDI3oKl0Wg,[5.516855791272059E-5]
lI7FIWMnjqaAON-BhitDUQ,[0.0]
pwryZiHN9fQ7LFoMWR7VPA,[0.0]
zH8wTu0XfzBvM451E9VSNA,[-1.171590009270355E-5]
hB52ZG3dkHKfz1D9aYu19g,[0.0]
_zL2-vH4shn3UF7vAZ-6tQ,[-3.193793018649441E-5]
SjEf2Gbv6d1nFGunrHOkgA,[-2.5595301960413886E-6]
Iqu5Attfz1QC6d6A81H5aw,[0.0]
lRg7jfcYXAciGmDSNKFJBA,[0.0]
fbOxgfTbMjsNFMqDGC3hxQ,[0.0]
dHwv9CyCFSnfuKLvFZqtpQ,[0.0]
RGWk5ceg1yyc-zsuIzHMDA,[-2.209494618829388E-5]
yyHsn3vJFZz9KsFI0Q_kUg,[-8.998859887188396E-7]
iIA8kxxjpiRQreZDIwa2wA,[0.0]
lINk_EU_elY6iTrfUGcRqg,[-1.8585077629018152E-5]
dIfMXxVukdQAzwDy9-1KFw,[1.3201178461718448E-4]
4KtAg9IWyh5pFqmT0E30zw,[-1.194377118227406E-5]
XOItAxNAmhU4cwzHZH9C1A,[0.0]
IW0dyK_nRpvgJsQ9yla_cg,[3.8325617753004177E-5]
z--p26ah3NjsOu4jhG30Dg,[5.657228929211594E-6]
KWo_0NYGYkID9EM5-YLmJQ,[-7.51261506899973E-5]
XxzUQm6ZDMIzau_hKXPS7w,[-4.605132586477097E-5]
